date_id,full_date,year,quarter,month,day,month_name,year_month
1040,2024-11-05,2024,4,11,5,Nov,2024-11
1041,2024-11-06,2024,4,11,6,Nov,2024-11
1042,2024-11-07,2024,4,11,7,Nov,2024-11
1043,2024-11-08,2024,4,11,8,Nov,2024-11
1044,2024-11-09,2024,4,11,9,Nov,2024-11
1045,2024-11-10,2024,4,11,10,Nov,2024-11
1046,2024-11-11,2024,4,11,11,Nov,2024-11
1047,2024-11-12,2024,4,11,12,Nov,2024-11
1048,2024-11-13,2024,4,11,13,Nov,2024-11
1049,2024-11-14,2024,4,11,14,Nov,2024-11
1050,2024-11-15,2024,4,11,15,Nov,2024-11
1051,2024-11-16,2024,4,11,16,Nov,2024-11
1052,2024-11-17,2024,4,11,17,Nov,2024-11
1053,2024-11-18,2024,4,11,18,Nov,2024-11
1054,2024-11-19,2024,4,11,19,Nov,2024-11
1055,2024-11-20,2024,4,11,20,Nov,2024-11
1056,2024-11-21,2024,4,11,21,Nov,2024-11
1057,2024-11-22,2024,4,11,22,Nov,2024-11
1058,2024-11-23,2024,4,11,23,Nov,2024-11
1059,2024-11-24,2024,4,11,24,Nov,2024-11
1060,2024-11-25,2024,4,11,25,Nov,2024-11
1061,2024-11-26,2024,4,11,26,Nov,2024-11
1062,2024-11-27,2024,4,11,27,Nov,2024-11
1063,2024-11-28,2024,4,11,28,Nov,2024-11
1064,2024-11-29,2024,4,11,29,Nov,2024-11
1065,2024-11-30,2024,4,11,30,Nov,2024-11
1066,2024-12-01,2024,4,12,1,Dec,2024-12
1067,2024-12-02,2024,4,12,2,Dec,2024-12
1068,2024-12-03,2024,4,12,3,Dec,2024-12
1069,2024-12-04,2024,4,12,4,Dec,2024-12
1070,2024-12-05,2024,4,12,5,Dec,2024-12
1071,2024-12-06,2024,4,12,6,Dec,2024-12
1072,2024-12-07,2024,4,12,7,Dec,2024-12
1073,2024-12-08,2024,4,12,8,Dec,2024-12
1074,2024-12-09,2024,4,12,9,Dec,2024-12
1075,2024-12-10,2024,4,12,10,Dec,2024-12
1076,2024-12-11,2024,4,12,11,Dec,2024-12
1077,2024-12-12,2024,4,12,12,Dec,2024-12
1078,2024-12-13,2024,4,12,13,Dec,2024-12
1079,2024-12-14,2024,4,12,14,Dec,2024-12
1080,2024-12-15,2024,4,12,15,Dec,2024-12
1081,2024-12-16,2024,4,12,16,Dec,2024-12
1082,2024-12-17,2024,4,12,17,Dec,2024-12
1083,2024-12-18,2024,4,12,18,Dec,2024-12
1084,2024-12-19,2024,4,12,19,Dec,2024-12
1085,2024-12-20,2024,4,12,20,Dec,2024-12
1086,2024-12-21,2024,4,12,21,Dec,2024-12
1087,2024-12-22,2024,4,12,22,Dec,2024-12
1088,2024-12-23,2024,4,12,23,Dec,2024-12
1089,2024-12-24,2024,4,12,24,Dec,2024-12
1090,2024-12-25,2024,4,12,25,Dec,2024-12
1091,2024-12-26,2024,4,12,26,Dec,2024-12
1092,2024-12-27,2024,4,12,27,Dec,2024-12
1093,2024-12-28,2024,4,12,28,Dec,2024-12
1094,2024-12-29,2024,4,12,29,Dec,2024-12
1095,2024-12-30,2024,4,12,30,Dec,2024-12
1096,2024-12-31,2024,4,12,31,Dec,2024-12
1097,2025-01-01,2025,1,1,1,Jan,2025-01
1098,2025-01-02,2025,1,1,2,Jan,2025-01
1099,2025-01-03,2025,1,1,3,Jan,2025-01
1100,2025-01-04,2025,1,1,4,Jan,2025-01
1101,2025-01-05,2025,1,1,5,Jan,2025-01
1102,2025-01-06,2025,1,1,6,Jan,2025-01
1103,2025-01-07,2025,1,1,7,Jan,2025-01
1104,2025-01-08,2025,1,1,8,Jan,2025-01
1105,2025-01-09,2025,1,1,9,Jan,2025-01
1106,2025-01-10,2025,1,1,10,Jan,2025-01
1107,2025-01-11,2025,1,1,11,Jan,2025-01
1108,2025-01-12,2025,1,1,12,Jan,2025-01
1109,2025-01-13,2025,1,1,13,Jan,2025-01
1110,2025-01-14,2025,1,1,14,Jan,2025-01
1111,2025-01-15,2025,1,1,15,Jan,2025-01
1112,2025-01-16,2025,1,1,16,Jan,2025-01
1113,2025-01-17,2025,1,1,17,Jan,2025-01
1114,2025-01-18,2025,1,1,18,Jan,2025-01
1115,2025-01-19,2025,1,1,19,Jan,2025-01
1116,2025-01-20,2025,1,1,20,Jan,2025-01
1117,2025-01-21,2025,1,1,21,Jan,2025-01
1118,2025-01-22,2025,1,1,22,Jan,2025-01
1119,2025-01-23,2025,1,1,23,Jan,2025-01
1120,2025-01-24,2025,1,1,24,Jan,2025-01
1121,2025-01-25,2025,1,1,25,Jan,2025-01
1122,2025-01-26,2025,1,1,26,Jan,2025-01
1123,2025-01-27,2025,1,1,27,Jan,2025-01
1124,2025-01-28,2025,1,1,28,Jan,2025-01
1125,2025-01-29,2025,1,1,29,Jan,2025-01
1126,2025-01-30,2025,1,1,30,Jan,2025-01
1127,2025-01-31,2025,1,1,31,Jan,2025-01
1128,2025-02-01,2025,1,2,1,Feb,2025-02
1129,2025-02-02,2025,1,2,2,Feb,2025-02
1130,2025-02-03,2025,1,2,3,Feb,2025-02
1131,2025-02-04,2025,1,2,4,Feb,2025-02
1132,2025-02-05,2025,1,2,5,Feb,2025-02
1133,2025-02-06,2025,1,2,6,Feb,2025-02
1134,2025-02-07,2025,1,2,7,Feb,2025-02
1135,2025-02-08,2025,1,2,8,Feb,2025-02
1136,2025-02-09,2025,1,2,9,Feb,2025-02
1137,2025-02-10,2025,1,2,10,Feb,2025-02
1138,2025-02-11,2025,1,2,11,Feb,2025-02
1139,2025-02-12,2025,1,2,12,Feb,2025-02
1140,2025-02-13,2025,1,2,13,Feb,2025-02
1141,2025-02-14,2025,1,2,14,Feb,2025-02
1142,2025-02-15,2025,1,2,15,Feb,2025-02
1143,2025-02-16,2025,1,2,16,Feb,2025-02
1144,2025-02-17,2025,1,2,17,Feb,2025-02
1145,2025-02-18,2025,1,2,18,Feb,2025-02
1146,2025-02-19,2025,1,2,19,Feb,2025-02
1147,2025-02-20,2025,1,2,20,Feb,2025-02
1148,2025-02-21,2025,1,2,21,Feb,2025-02
1149,2025-02-22,2025,1,2,22,Feb,2025-02
1150,2025-02-23,2025,1,2,23,Feb,2025-02
1151,2025-02-24,2025,1,2,24,Feb,2025-02
1152,2025-02-25,2025,1,2,25,Feb,2025-02
1153,2025-02-26,2025,1,2,26,Feb,2025-02
1154,2025-02-27,2025,1,2,27,Feb,2025-02
1155,2025-02-28,2025,1,2,28,Feb,2025-02
1156,2025-03-01,2025,1,3,1,Mar,2025-03
1157,2025-03-02,2025,1,3,2,Mar,2025-03
1158,2025-03-03,2025,1,3,3,Mar,2025-03
1159,2025-03-04,2025,1,3,4,Mar,2025-03
1160,2025-03-05,2025,1,3,5,Mar,2025-03
1161,2025-03-06,2025,1,3,6,Mar,2025-03
1162,2025-03-07,2025,1,3,7,Mar,2025-03
1163,2025-03-08,2025,1,3,8,Mar,2025-03
1164,2025-03-09,2025,1,3,9,Mar,2025-03
1165,2025-03-10,2025,1,3,10,Mar,2025-03
1166,2025-03-11,2025,1,3,11,Mar,2025-03
1167,2025-03-12,2025,1,3,12,Mar,2025-03
1168,2025-03-13,2025,1,3,13,Mar,2025-03
1169,2025-03-14,2025,1,3,14,Mar,2025-03
1170,2025-03-15,2025,1,3,15,Mar,2025-03
1171,2025-03-16,2025,1,3,16,Mar,2025-03
1172,2025-03-17,2025,1,3,17,Mar,2025-03
1173,2025-03-18,2025,1,3,18,Mar,2025-03
1174,2025-03-19,2025,1,3,19,Mar,2025-03
1175,2025-03-20,2025,1,3,20,Mar,2025-03
1176,2025-03-21,2025,1,3,21,Mar,2025-03
1177,2025-03-22,2025,1,3,22,Mar,2025-03
1178,2025-03-23,2025,1,3,23,Mar,2025-03
1179,2025-03-24,2025,1,3,24,Mar,2025-03
1180,2025-03-25,2025,1,3,25,Mar,2025-03
1181,2025-03-26,2025,1,3,26,Mar,2025-03
1182,2025-03-27,2025,1,3,27,Mar,2025-03
1183,2025-03-28,2025,1,3,28,Mar,2025-03
1184,2025-03-29,2025,1,3,29,Mar,2025-03
1185,2025-03-30,2025,1,3,30,Mar,2025-03
1186,2025-03-31,2025,1,3,31,Mar,2025-03
1187,2025-04-01,2025,2,4,1,Apr,2025-04
1188,2025-04-02,2025,2,4,2,Apr,2025-04
1189,2025-04-03,2025,2,4,3,Apr,2025-04
1190,2025-04-04,2025,2,4,4,Apr,2025-04
1191,2025-04-05,2025,2,4,5,Apr,2025-04
1192,2025-04-06,2025,2,4,6,Apr,2025-04
1193,2025-04-07,2025,2,4,7,Apr,2025-04
1194,2025-04-08,2025,2,4,8,Apr,2025-04
1195,2025-04-09,2025,2,4,9,Apr,2025-04
1196,2025-04-10,2025,2,4,10,Apr,2025-04
1197,2025-04-11,2025,2,4,11,Apr,2025-04
1198,2025-04-12,2025,2,4,12,Apr,2025-04
1199,2025-04-13,2025,2,4,13,Apr,2025-04
1200,2025-04-14,2025,2,4,14,Apr,2025-04
1201,2025-04-15,2025,2,4,15,Apr,2025-04
1202,2025-04-16,2025,2,4,16,Apr,2025-04
1203,2025-04-17,2025,2,4,17,Apr,2025-04
1204,2025-04-18,2025,2,4,18,Apr,2025-04
1205,2025-04-19,2025,2,4,19,Apr,2025-04
1206,2025-04-20,2025,2,4,20,Apr,2025-04
1207,2025-04-21,2025,2,4,21,Apr,2025-04
1208,2025-04-22,2025,2,4,22,Apr,2025-04
1209,2025-04-23,2025,2,4,23,Apr,2025-04
1210,2025-04-24,2025,2,4,24,Apr,2025-04
1211,2025-04-25,2025,2,4,25,Apr,2025-04
1212,2025-04-26,2025,2,4,26,Apr,2025-04
1213,2025-04-27,2025,2,4,27,Apr,2025-04
1214,2025-04-28,2025,2,4,28,Apr,2025-04
1215,2025-04-29,2025,2,4,29,Apr,2025-04
1216,2025-04-30,2025,2,4,30,Apr,2025-04
1217,2025-05-01,2025,2,5,1,May,2025-05
1218,2025-05-02,2025,2,5,2,May,2025-05
1219,2025-05-03,2025,2,5,3,May,2025-05
1220,2025-05-04,2025,2,5,4,May,2025-05
1221,2025-05-05,2025,2,5,5,May,2025-05
1222,2025-05-06,2025,2,5,6,May,2025-05
1223,2025-05-07,2025,2,5,7,May,2025-05
1224,2025-05-08,2025,2,5,8,May,2025-05
1225,2025-05-09,2025,2,5,9,May,2025-05
1226,2025-05-10,2025,2,5,10,May,2025-05
1227,2025-05-11,2025,2,5,11,May,2025-05
1228,2025-05-12,2025,2,5,12,May,2025-05
1229,2025-05-13,2025,2,5,13,May,2025-05
1230,2025-05-14,2025,2,5,14,May,2025-05
1231,2025-05-15,2025,2,5,15,May,2025-05
1232,2025-05-16,2025,2,5,16,May,2025-05
1233,2025-05-17,2025,2,5,17,May,2025-05
1234,2025-05-18,2025,2,5,18,May,2025-05
1235,2025-05-19,2025,2,5,19,May,2025-05
1236,2025-05-20,2025,2,5,20,May,2025-05
1237,2025-05-21,2025,2,5,21,May,2025-05
1238,2025-05-22,2025,2,5,22,May,2025-05
1239,2025-05-23,2025,2,5,23,May,2025-05
1240,2025-05-24,2025,2,5,24,May,2025-05
1241,2025-05-25,2025,2,5,25,May,2025-05
1242,2025-05-26,2025,2,5,26,May,2025-05
1243,2025-05-27,2025,2,5,27,May,2025-05
1244,2025-05-28,2025,2,5,28,May,2025-05
1245,2025-05-29,2025,2,5,29,May,2025-05
1246,2025-05-30,2025,2,5,30,May,2025-05
1247,2025-05-31,2025,2,5,31,May,2025-05
1248,2025-06-01,2025,2,6,1,Jun,2025-06
1249,2025-06-02,2025,2,6,2,Jun,2025-06
1250,2025-06-03,2025,2,6,3,Jun,2025-06
1251,2025-06-04,2025,2,6,4,Jun,2025-06
1252,2025-06-05,2025,2,6,5,Jun,2025-06
1253,2025-06-06,2025,2,6,6,Jun,2025-06
1254,2025-06-07,2025,2,6,7,Jun,2025-06
1255,2025-06-08,2025,2,6,8,Jun,2025-06
1256,2025-06-09,2025,2,6,9,Jun,2025-06
1257,2025-06-10,2025,2,6,10,Jun,2025-06
1258,2025-06-11,2025,2,6,11,Jun,2025-06
1259,2025-06-12,2025,2,6,12,Jun,2025-06
1260,2025-06-13,2025,2,6,13,Jun,2025-06
1261,2025-06-14,2025,2,6,14,Jun,2025-06
1262,2025-06-15,2025,2,6,15,Jun,2025-06
1263,2025-06-16,2025,2,6,16,Jun,2025-06
1264,2025-06-17,2025,2,6,17,Jun,2025-06
1265,2025-06-18,2025,2,6,18,Jun,2025-06
1266,2025-06-19,2025,2,6,19,Jun,2025-06
1267,2025-06-20,2025,2,6,20,Jun,2025-06
1268,2025-06-21,2025,2,6,21,Jun,2025-06
1269,2025-06-22,2025,2,6,22,Jun,2025-06
1270,2025-06-23,2025,2,6,23,Jun,2025-06
1271,2025-06-24,2025,2,6,24,Jun,2025-06
1272,2025-06-25,2025,2,6,25,Jun,2025-06
1273,2025-06-26,2025,2,6,26,Jun,2025-06
1274,2025-06-27,2025,2,6,27,Jun,2025-06
1275,2025-06-28,2025,2,6,28,Jun,2025-06
1276,2025-06-29,2025,2,6,29,Jun,2025-06
1277,2025-06-30,2025,2,6,30,Jun,2025-06
1278,2025-07-01,2025,3,7,1,Jul,2025-07
1279,2025-07-02,2025,3,7,2,Jul,2025-07
1280,2025-07-03,2025,3,7,3,Jul,2025-07
1281,2025-07-04,2025,3,7,4,Jul,2025-07
1282,2025-07-05,2025,3,7,5,Jul,2025-07
1283,2025-07-06,2025,3,7,6,Jul,2025-07
1284,2025-07-07,2025,3,7,7,Jul,2025-07
1285,2025-07-08,2025,3,7,8,Jul,2025-07
1286,2025-07-09,2025,3,7,9,Jul,2025-07
1287,2025-07-10,2025,3,7,10,Jul,2025-07
1288,2025-07-11,2025,3,7,11,Jul,2025-07
1289,2025-07-12,2025,3,7,12,Jul,2025-07
1290,2025-07-13,2025,3,7,13,Jul,2025-07
1291,2025-07-14,2025,3,7,14,Jul,2025-07
1292,2025-07-15,2025,3,7,15,Jul,2025-07
1293,2025-07-16,2025,3,7,16,Jul,2025-07
1294,2025-07-17,2025,3,7,17,Jul,2025-07
1295,2025-07-18,2025,3,7,18,Jul,2025-07
1296,2025-07-19,2025,3,7,19,Jul,2025-07
1297,2025-07-20,2025,3,7,20,Jul,2025-07
1298,2025-07-21,2025,3,7,21,Jul,2025-07
1299,2025-07-22,2025,3,7,22,Jul,2025-07
1300,2025-07-23,2025,3,7,23,Jul,2025-07
1301,2025-07-24,2025,3,7,24,Jul,2025-07
1302,2025-07-25,2025,3,7,25,Jul,2025-07
1303,2025-07-26,2025,3,7,26,Jul,2025-07
1304,2025-07-27,2025,3,7,27,Jul,2025-07
1305,2025-07-28,2025,3,7,28,Jul,2025-07
1306,2025-07-29,2025,3,7,29,Jul,2025-07
1307,2025-07-30,2025,3,7,30,Jul,2025-07
1308,2025-07-31,2025,3,7,31,Jul,2025-07
1309,2025-08-01,2025,3,8,1,Aug,2025-08
1310,2025-08-02,2025,3,8,2,Aug,2025-08
1311,2025-08-03,2025,3,8,3,Aug,2025-08
1312,2025-08-04,2025,3,8,4,Aug,2025-08
1313,2025-08-05,2025,3,8,5,Aug,2025-08
1314,2025-08-06,2025,3,8,6,Aug,2025-08
1315,2025-08-07,2025,3,8,7,Aug,2025-08
1316,2025-08-08,2025,3,8,8,Aug,2025-08
1317,2025-08-09,2025,3,8,9,Aug,2025-08
1318,2025-08-10,2025,3,8,10,Aug,2025-08
1319,2025-08-11,2025,3,8,11,Aug,2025-08
1320,2025-08-12,2025,3,8,12,Aug,2025-08
1321,2025-08-13,2025,3,8,13,Aug,2025-08
1322,2025-08-14,2025,3,8,14,Aug,2025-08
1323,2025-08-15,2025,3,8,15,Aug,2025-08
1324,2025-08-16,2025,3,8,16,Aug,2025-08
1325,2025-08-17,2025,3,8,17,Aug,2025-08
1326,2025-08-18,2025,3,8,18,Aug,2025-08
1327,2025-08-19,2025,3,8,19,Aug,2025-08
1328,2025-08-20,2025,3,8,20,Aug,2025-08
1329,2025-08-21,2025,3,8,21,Aug,2025-08
1330,2025-08-22,2025,3,8,22,Aug,2025-08
1331,2025-08-23,2025,3,8,23,Aug,2025-08
1332,2025-08-24,2025,3,8,24,Aug,2025-08
1333,2025-08-25,2025,3,8,25,Aug,2025-08
1334,2025-08-26,2025,3,8,26,Aug,2025-08
1335,2025-08-27,2025,3,8,27,Aug,2025-08
1336,2025-08-28,2025,3,8,28,Aug,2025-08
1337,2025-08-29,2025,3,8,29,Aug,2025-08
1338,2025-08-30,2025,3,8,30,Aug,2025-08
1339,2025-08-31,2025,3,8,31,Aug,2025-08
1340,2025-09-01,2025,3,9,1,Sep,2025-09
1341,2025-09-02,2025,3,9,2,Sep,2025-09
1342,2025-09-03,2025,3,9,3,Sep,2025-09
1343,2025-09-04,2025,3,9,4,Sep,2025-09
1344,2025-09-05,2025,3,9,5,Sep,2025-09
1345,2025-09-06,2025,3,9,6,Sep,2025-09
1346,2025-09-07,2025,3,9,7,Sep,2025-09
1347,2025-09-08,2025,3,9,8,Sep,2025-09
1348,2025-09-09,2025,3,9,9,Sep,2025-09
1349,2025-09-10,2025,3,9,10,Sep,2025-09
1350,2025-09-11,2025,3,9,11,Sep,2025-09
1351,2025-09-12,2025,3,9,12,Sep,2025-09
1352,2025-09-13,2025,3,9,13,Sep,2025-09
1353,2025-09-14,2025,3,9,14,Sep,2025-09
1354,2025-09-15,2025,3,9,15,Sep,2025-09
1355,2025-09-16,2025,3,9,16,Sep,2025-09
1356,2025-09-17,2025,3,9,17,Sep,2025-09
1357,2025-09-18,2025,3,9,18,Sep,2025-09
1358,2025-09-19,2025,3,9,19,Sep,2025-09
1359,2025-09-20,2025,3,9,20,Sep,2025-09
1360,2025-09-21,2025,3,9,21,Sep,2025-09
1361,2025-09-22,2025,3,9,22,Sep,2025-09
1362,2025-09-23,2025,3,9,23,Sep,2025-09
1363,2025-09-24,2025,3,9,24,Sep,2025-09
1364,2025-09-25,2025,3,9,25,Sep,2025-09
1365,2025-09-26,2025,3,9,26,Sep,2025-09
1366,2025-09-27,2025,3,9,27,Sep,2025-09
1367,2025-09-28,2025,3,9,28,Sep,2025-09
1368,2025-09-29,2025,3,9,29,Sep,2025-09
1369,2025-09-30,2025,3,9,30,Sep,2025-09
1370,2025-10-01,2025,4,10,1,Oct,2025-10
1371,2025-10-02,2025,4,10,2,Oct,2025-10
1372,2025-10-03,2025,4,10,3,Oct,2025-10
1373,2025-10-04,2025,4,10,4,Oct,2025-10
1374,2025-10-05,2025,4,10,5,Oct,2025-10
1375,2025-10-06,2025,4,10,6,Oct,2025-10
1376,2025-10-07,2025,4,10,7,Oct,2025-10
1377,2025-10-08,2025,4,10,8,Oct,2025-10
1378,2025-10-09,2025,4,10,9,Oct,2025-10
1379,2025-10-10,2025,4,10,10,Oct,2025-10
1380,2025-10-11,2025,4,10,11,Oct,2025-10
1381,2025-10-12,2025,4,10,12,Oct,2025-10
1382,2025-10-13,2025,4,10,13,Oct,2025-10
1383,2025-10-14,2025,4,10,14,Oct,2025-10
1384,2025-10-15,2025,4,10,15,Oct,2025-10
1385,2025-10-16,2025,4,10,16,Oct,2025-10
1386,2025-10-17,2025,4,10,17,Oct,2025-10
1387,2025-10-18,2025,4,10,18,Oct,2025-10
1388,2025-10-19,2025,4,10,19,Oct,2025-10
1389,2025-10-20,2025,4,10,20,Oct,2025-10
1390,2025-10-21,2025,4,10,21,Oct,2025-10
1391,2025-10-22,2025,4,10,22,Oct,2025-10
1392,2025-10-23,2025,4,10,23,Oct,2025-10
1393,2025-10-24,2025,4,10,24,Oct,2025-10
1394,2025-10-25,2025,4,10,25,Oct,2025-10
1395,2025-10-26,2025,4,10,26,Oct,2025-10
1396,2025-10-27,2025,4,10,27,Oct,2025-10
1397,2025-10-28,2025,4,10,28,Oct,2025-10
1398,2025-10-29,2025,4,10,29,Oct,2025-10
1399,2025-10-30,2025,4,10,30,Oct,2025-10
1400,2025-10-31,2025,4,10,31,Oct,2025-10
1401,2025-11-01,2025,4,11,1,Nov,2025-11
1402,2025-11-02,2025,4,11,2,Nov,2025-11
1403,2025-11-03,2025,4,11,3,Nov,2025-11
1404,2025-11-04,2025,4,11,4,Nov,2025-11
1405,2025-11-05,2025,4,11,5,Nov,2025-11
1406,2025-11-06,2025,4,11,6,Nov,2025-11
1407,2025-11-07,2025,4,11,7,Nov,2025-11
1408,2025-11-08,2025,4,11,8,Nov,2025-11
1409,2025-11-09,2025,4,11,9,Nov,2025-11
1410,2025-11-10,2025,4,11,10,Nov,2025-11
1411,2025-11-11,2025,4,11,11,Nov,2025-11
1412,2025-11-12,2025,4,11,12,Nov,2025-11
1413,2025-11-13,2025,4,11,13,Nov,2025-11
1414,2025-11-14,2025,4,11,14,Nov,2025-11
1415,2025-11-15,2025,4,11,15,Nov,2025-11
1416,2025-11-16,2025,4,11,16,Nov,2025-11
1417,2025-11-17,2025,4,11,17,Nov,2025-11
1418,2025-11-18,2025,4,11,18,Nov,2025-11
1419,2025-11-19,2025,4,11,19,Nov,2025-11
1420,2025-11-20,2025,4,11,20,Nov,2025-11
1421,2025-11-21,2025,4,11,21,Nov,2025-11
1422,2025-11-22,2025,4,11,22,Nov,2025-11
1423,2025-11-23,2025,4,11,23,Nov,2025-11
1424,2025-11-24,2025,4,11,24,Nov,2025-11
1425,2025-11-25,2025,4,11,25,Nov,2025-11
1426,2025-11-26,2025,4,11,26,Nov,2025-11
1427,2025-11-27,2025,4,11,27,Nov,2025-11
1428,2025-11-28,2025,4,11,28,Nov,2025-11
1429,2025-11-29,2025,4,11,29,Nov,2025-11
1430,2025-11-30,2025,4,11,30,Nov,2025-11
1431,2025-12-01,2025,4,12,1,Dec,2025-12
1432,2025-12-02,2025,4,12,2,Dec,2025-12
1433,2025-12-03,2025,4,12,3,Dec,2025-12
1434,2025-12-04,2025,4,12,4,Dec,2025-12
1435,2025-12-05,2025,4,12,5,Dec,2025-12
1436,2025-12-06,2025,4,12,6,Dec,2025-12
1437,2025-12-07,2025,4,12,7,Dec,2025-12
1438,2025-12-08,2025,4,12,8,Dec,2025-12
1439,2025-12-09,2025,4,12,9,Dec,2025-12
1440,2025-12-10,2025,4,12,10,Dec,2025-12
1441,2025-12-11,2025,4,12,11,Dec,2025-12
1442,2025-12-12,2025,4,12,12,Dec,2025-12
1443,2025-12-13,2025,4,12,13,Dec,2025-12
1444,2025-12-14,2025,4,12,14,Dec,2025-12
1445,2025-12-15,2025,4,12,15,Dec,2025-12
1446,2025-12-16,2025,4,12,16,Dec,2025-12
1447,2025-12-17,2025,4,12,17,Dec,2025-12
1448,2025-12-18,2025,4,12,18,Dec,2025-12
1449,2025-12-19,2025,4,12,19,Dec,2025-12
1450,2025-12-20,2025,4,12,20,Dec,2025-12
1451,2025-12-21,2025,4,12,21,Dec,2025-12
1452,2025-12-22,2025,4,12,22,Dec,2025-12
1453,2025-12-23,2025,4,12,23,Dec,2025-12
1454,2025-12-24,2025,4,12,24,Dec,2025-12
1455,2025-12-25,2025,4,12,25,Dec,2025-12
1456,2025-12-26,2025,4,12,26,Dec,2025-12
1457,2025-12-27,2025,4,12,27,Dec,2025-12
1458,2025-12-28,2025,4,12,28,Dec,2025-12
1459,2025-12-29,2025,4,12,29,Dec,2025-12
1460,2025-12-30,2025,4,12,30,Dec,2025-12
1461,2025-12-31,2025,4,12,31,Dec,2025-12
1462,2026-01-01,2026,1,1,1,Jan,2026-01
1463,2026-01-02,2026,1,1,2,Jan,2026-01
1464,2026-01-03,2026,1,1,3,Jan,2026-01
1465,2026-01-04,2026,1,1,4,Jan,2026-01
1466,2026-01-05,2026,1,1,5,Jan,2026-01
1467,2026-01-06,2026,1,1,6,Jan,2026-01
1468,2026-01-07,2026,1,1,7,Jan,2026-01
1469,2026-01-08,2026,1,1,8,Jan,2026-01
1470,2026-01-09,2026,1,1,9,Jan,2026-01
1471,2026-01-10,2026,1,1,10,Jan,2026-01
1472,2026-01-11,2026,1,1,11,Jan,2026-01
1473,2026-01-12,2026,1,1,12,Jan,2026-01
1474,2026-01-13,2026,1,1,13,Jan,2026-01
1475,2026-01-14,2026,1,1,14,Jan,2026-01
1476,2026-01-15,2026,1,1,15,Jan,2026-01
1477,2026-01-16,2026,1,1,16,Jan,2026-01
1478,2026-01-17,2026,1,1,17,Jan,2026-01
1479,2026-01-18,2026,1,1,18,Jan,2026-01
1480,2026-01-19,2026,1,1,19,Jan,2026-01
1481,2026-01-20,2026,1,1,20,Jan,2026-01
1482,2026-01-21,2026,1,1,21,Jan,2026-01
1483,2026-01-22,2026,1,1,22,Jan,2026-01
1484,2026-01-23,2026,1,1,23,Jan,2026-01
1485,2026-01-24,2026,1,1,24,Jan,2026-01
1486,2026-01-25,2026,1,1,25,Jan,2026-01
1487,2026-01-26,2026,1,1,26,Jan,2026-01
1488,2026-01-27,2026,1,1,27,Jan,2026-01
1489,2026-01-28,2026,1,1,28,Jan,2026-01
1490,2026-01-29,2026,1,1,29,Jan,2026-01
1491,2026-01-30,2026,1,1,30,Jan,2026-01
1492,2026-01-31,2026,1,1,31,Jan,2026-01
1493,2026-02-01,2026,1,2,1,Feb,2026-02
1494,2026-02-02,2026,1,2,2,Feb,2026-02
1495,2026-02-03,2026,1,2,3,Feb,2026-02
1496,2026-02-04,2026,1,2,4,Feb,2026-02
1497,2026-02-05,2026,1,2,5,Feb,2026-02
1498,2026-02-06,2026,1,2,6,Feb,2026-02
1499,2026-02-07,2026,1,2,7,Feb,2026-02
1500,2026-02-08,2026,1,2,8,Feb,2026-02
1501,2026-02-09,2026,1,2,9,Feb,2026-02
1502,2026-02-10,2026,1,2,10,Feb,2026-02
1503,2026-02-11,2026,1,2,11,Feb,2026-02
1504,2026-02-12,2026,1,2,12,Feb,2026-02
1505,2026-02-13,2026,1,2,13,Feb,2026-02
1506,2026-02-14,2026,1,2,14,Feb,2026-02
1507,2026-02-15,2026,1,2,15,Feb,2026-02
1508,2026-02-16,2026,1,2,16,Feb,2026-02
1509,2026-02-17,2026,1,2,17,Feb,2026-02
1510,2026-02-18,2026,1,2,18,Feb,2026-02
1511,2026-02-19,2026,1,2,19,Feb,2026-02
1512,2026-02-20,2026,1,2,20,Feb,2026-02
1513,2026-02-21,2026,1,2,21,Feb,2026-02
1514,2026-02-22,2026,1,2,22,Feb,2026-02
1515,2026-02-23,2026,1,2,23,Feb,2026-02
1516,2026-02-24,2026,1,2,24,Feb,2026-02
1517,2026-02-25,2026,1,2,25,Feb,2026-02
1518,2026-02-26,2026,1,2,26,Feb,2026-02
1519,2026-02-27,2026,1,2,27,Feb,2026-02
1520,2026-02-28,2026,1,2,28,Feb,2026-02
1521,2026-03-01,2026,1,3,1,Mar,2026-03
1522,2026-03-02,2026,1,3,2,Mar,2026-03
1523,2026-03-03,2026,1,3,3,Mar,2026-03
1524,2026-03-04,2026,1,3,4,Mar,2026-03
1525,2026-03-05,2026,1,3,5,Mar,2026-03
1526,2026-03-06,2026,1,3,6,Mar,2026-03
1527,2026-03-07,2026,1,3,7,Mar,2026-03
1528,2026-03-08,2026,1,3,8,Mar,2026-03
1529,2026-03-09,2026,1,3,9,Mar,2026-03
1530,2026-03-10,2026,1,3,10,Mar,2026-03
1531,2026-03-11,2026,1,3,11,Mar,2026-03
1532,2026-03-12,2026,1,3,12,Mar,2026-03
1533,2026-03-13,2026,1,3,13,Mar,2026-03
1534,2026-03-14,2026,1,3,14,Mar,2026-03
1535,2026-03-15,2026,1,3,15,Mar,2026-03
1536,2026-03-16,2026,1,3,16,Mar,2026-03
1537,2026-03-17,2026,1,3,17,Mar,2026-03
1538,2026-03-18,2026,1,3,18,Mar,2026-03
1539,2026-03-19,2026,1,3,19,Mar,2026-03
1540,2026-03-20,2026,1,3,20,Mar,2026-03
